f1,auc_roc,auc_pr,recall,precision,accuracy,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_absolute_odds_difference,dataset,scenario,mitigator,generator,model,seed
0.6306098964326813,0.8813921735850294,0.7180042615101763,0.5684647302904564,0.7080103359173127,0.8395,-0.1963745609149014,0.24004180039002038,-0.144740328563858,0.144740328563858,adult,S1,None,Baseline,SVM,777
0.6790697674418604,0.9129068057446192,0.7993088579767943,0.6058091286307054,0.7724867724867724,0.862,-0.19869186818351808,0.2197993797720507,-0.17289348171701108,0.17289348171701108,adult,S1,None,Baseline,CatBoost,777
0.6549707602339181,0.9083234929121633,0.7683718036515341,0.5809128630705395,0.7506702412868632,0.8525,-0.10908969707788796,0.5098285087674765,0.12791467938526757,0.12791467938526757,adult,S2,Reweighing,Baseline,LogisticRegression,42
0.6187576126674786,0.893122775654798,0.7456704295275669,0.5269709543568465,0.7492625368731564,0.8435,-0.09499603990152293,0.527138671270858,0.12778219395866453,0.12778219395866453,adult,S2,Reweighing,Baseline,SVM,42
0.68,0.9230725075033211,0.8104158822684431,0.5995850622406639,0.7853260869565217,0.864,-0.13247179065371567,0.41842712234319585,0.01006889242183362,0.034856549990210386,adult,S2,Reweighing,Baseline,CatBoost,42
0.6040428061831153,0.8975646324329347,0.7384867467874061,0.5269709543568465,0.7075208913649025,0.8335,-0.08281633616886176,0.5996712125266935,0.17567567567567566,0.17567567567567566,adult,S2,Reweighing,Baseline,LogisticRegression,123
0.584652862362972,0.8738806520919096,0.7020501546557633,0.4979253112033195,0.7079646017699115,0.8295,-0.08143792813974797,0.585378761296112,0.13016693163751986,0.13016693163751986,adult,S2,Reweighing,Baseline,SVM,123
0.651497005988024,0.9147963032817805,0.7935281459095523,0.5643153526970954,0.7705382436260623,0.8545,-0.09189349199337009,0.5557928311223013,0.16348701642819297,0.16348701642819297,adult,S2,Reweighing,Baseline,CatBoost,123
0.6146572104018913,0.8901767995670214,0.7355132432038496,0.5394190871369294,0.7142857142857143,0.837,-0.11592637493376297,0.47381214902946234,0.11307631160572329,0.11307631160572329,adult,S2,Reweighing,Baseline,LogisticRegression,999
0.6205250596658711,0.8717396771248476,0.7207396573320016,0.5394190871369294,0.7303370786516854,0.841,-0.09187428466837425,0.5590692932940748,0.08114732379438261,0.08114732379438261,adult,S2,Reweighing,Baseline,SVM,999
0.6409638554216868,0.9128678540774879,0.7896420102748689,0.5518672199170125,0.764367816091954,0.851,-0.11753527086282693,0.44779042917429734,0.06644144144144148,0.06644144144144148,adult,S2,Reweighing,Baseline,CatBoost,999
0.6407322654462243,0.902056374679503,0.7629461755530242,0.5809128630705395,0.7142857142857143,0.843,-0.09390348206205323,0.5863922286806273,0.11195018547959723,0.11195018547959723,adult,S2,Reweighing,Baseline,LogisticRegression,2024
0.6076555023923444,0.8816211000497489,0.7264518329851838,0.5269709543568465,0.7175141242937854,0.836,-0.07004346504662295,0.6500440309797457,0.11181770005299418,0.11181770005299418,adult,S2,Reweighing,Baseline,SVM,2024
0.7120181405895691,0.9271316812359569,0.8271825821911905,0.6514522821576764,0.785,0.873,-0.09083934880389208,0.605084779063599,0.10843932167461579,0.10843932167461579,adult,S2,Reweighing,Baseline,CatBoost,2024
0.6354044548651817,0.8822750780400067,0.7223948599588446,0.5622406639004149,0.7304582210242587,0.8445,-0.0872588774561367,0.5928932511715435,0.11804451510333869,0.11804451510333869,adult,S2,Reweighing,Baseline,LogisticRegression,7
0.5835351089588378,0.8565867952481699,0.6858895042555411,0.5,0.7005813953488372,0.828,-0.07161394632569522,0.6340035338545577,0.11175145733969266,0.11175145733969266,adult,S2,Reweighing,Baseline,SVM,7
0.6658878504672897,0.9038091997004138,0.7825392078744638,0.5912863070539419,0.7620320855614974,0.857,-0.08272029954388252,0.6140680101419558,0.1156597774244833,0.1156597774244833,adult,S2,Reweighing,Baseline,CatBoost,7
0.6266506602641057,0.8968539353484328,0.7604277147942562,0.5414937759336099,0.7435897435897436,0.8445,-0.09943858118879785,0.5227660924308233,0.0946608373078961,0.0946608373078961,adult,S2,Reweighing,Baseline,LogisticRegression,88
0.5781637717121588,0.86930075607236,0.7176682071653805,0.483402489626556,0.7191358024691358,0.83,-0.08153396476472721,0.5684822971542698,0.09943031266560676,0.09943031266560676,adult,S2,Reweighing,Baseline,SVM,88
0.6826347305389222,0.9172037896555305,0.8115539588629148,0.5912863070539419,0.8073654390934845,0.8675,-0.11449034492966165,0.4658446973490699,0.08373078961314251,0.08373078961314251,adult,S2,Reweighing,Baseline,CatBoost,88
0.6549295774647887,0.9103571799539687,0.7841950290373269,0.578838174273859,0.754054054054054,0.853,-0.09329110734747972,0.5677619628433379,0.1942236354001059,0.1942236354001059,adult,S2,Reweighing,Baseline,LogisticRegression,101
0.6221692491060786,0.8883091696324602,0.7422359136619724,0.5414937759336099,0.7310924369747899,0.8415,-0.06776457242799797,0.6626886153119358,0.22237678855325915,0.22237678855325915,adult,S2,Reweighing,Baseline,SVM,101
0.7099056603773585,0.9305642114815847,0.8376245597760709,0.6244813278008299,0.8224043715846995,0.877,-0.09708285927018943,0.54863212304589,0.1722310545839958,0.1722310545839958,adult,S2,Reweighing,Baseline,CatBoost,101
0.6354044548651817,0.8938539736167374,0.7361704667442021,0.5622406639004149,0.7304582210242587,0.8445,-0.08273950686887838,0.6112694747458661,0.16593799682034982,0.16593799682034982,adult,S2,Reweighing,Baseline,LogisticRegression,13
0.5985401459854015,0.8782172710325336,0.7184676921781598,0.5103734439834025,0.7235294117647059,0.835,-0.08444443942292157,0.5733165872177661,0.11546104928457868,0.11546104928457868,adult,S2,Reweighing,Baseline,SVM,13
0.66429418742586,0.9146910654442677,0.7977433514614971,0.5809128630705395,0.775623268698061,0.8585,-0.10464715579061304,0.5134633972096151,0.12791467938526757,0.12791467938526757,adult,S2,Reweighing,Baseline,CatBoost,13
0.6291866028708134,0.8941505529770009,0.7542636847007387,0.5456431535269709,0.7429378531073446,0.845,-0.09038063268928537,0.5631058946897,0.1695813460519342,0.1695813460519342,adult,S2,Reweighing,Baseline,LogisticRegression,555
0.6202686202686203,0.8795183933872369,0.7267160695010199,0.5269709543568465,0.7537091988130564,0.8445,-0.06864584969251333,0.6409500283661119,0.2395336512983572,0.2395336512983572,adult,S2,Reweighing,Baseline,SVM,555
0.6843373493975904,0.9166181479233979,0.8095261470837668,0.5892116182572614,0.8160919540229885,0.869,-0.09041904733927705,0.5565161011454506,0.15003974562798095,0.15003974562798095,adult,S2,Reweighing,Baseline,CatBoost,555
0.6151990349819059,0.887106451489457,0.7360189144724091,0.529045643153527,0.7348703170028819,0.8405,-0.1213078154605408,0.43205886398019533,0.07743773184949654,0.07743773184949654,adult,S2,Reweighing,Baseline,LogisticRegression,777
0.5853051058530511,0.8712674735812027,0.7054883517683199,0.487551867219917,0.7320872274143302,0.8335,-0.08381285738335222,0.5546610474749658,0.14242183359830418,0.14242183359830418,adult,S2,Reweighing,Baseline,SVM,777
0.6539379474940334,0.9090895423657467,0.7957546464462211,0.5684647302904564,0.7696629213483146,0.855,-0.12802924936644072,0.4188774071130029,0.04683359830418654,0.04683359830418654,adult,S2,Reweighing,Baseline,CatBoost,777
0.6674057649667405,0.9106018237580568,0.7687476473010696,0.6244813278008299,0.7166666666666667,0.85,-0.23005855974438438,0.19569605353072922,-0.25881028086910435,0.25881028086910435,adult,S2,DIRemover,Baseline,LogisticRegression,42
0.6488372093023256,0.8945701376018894,0.7431631345263997,0.578838174273859,0.7380952380952381,0.849,-0.1919128123026306,0.2397300128011172,-0.14103073661897186,0.14103073661897186,adult,S2,DIRemover,Baseline,SVM,42
0.6597938144329897,0.9064128111349832,0.7710478539849063,0.5975103734439834,0.7365728900255755,0.8515,-0.2106602913412249,0.20542498561718267,-0.25887652358240587,0.25887652358240587,adult,S2,DIRemover,Baseline,CatBoost,42
0.6335260115606937,0.9067954941804843,0.7546640157125114,0.5684647302904564,0.7154046997389034,0.8415,-0.1956469422503528,0.2362354062005178,-0.144740328563858,0.144740328563858,adult,S2,DIRemover,Baseline,LogisticRegression,123
0.625,0.8859611358032791,0.7207795094388948,0.5705394190871369,0.6909547738693468,0.835,-0.18425247915722776,0.2910515241622759,-0.09929782723900371,0.09929782723900371,adult,S2,DIRemover,Baseline,SVM,123
0.6522234891676169,0.9027308535471985,0.7616430916987569,0.5933609958506224,0.7240506329113924,0.8475,-0.18427168648222364,0.2868792248563658,-0.07836512983571808,0.08930149662303727,adult,S2,DIRemover,Baseline,CatBoost,123
0.621867881548975,0.8961541720652312,0.7446450577671723,0.5663900414937759,0.6893939393939394,0.834,-0.2189137918762054,0.1902608637507209,-0.2700052994170641,0.2700052994170641,adult,S2,DIRemover,Baseline,LogisticRegression,999
0.6376146788990825,0.8759867755673277,0.7288110117866202,0.5767634854771784,0.7128205128205128,0.842,-0.19635535358990552,0.24448328029631175,-0.18647323794382614,0.18647323794382614,adult,S2,DIRemover,Baseline,SVM,999
0.645760743321719,0.9064264783866083,0.7688574173701039,0.5767634854771784,0.7335092348284961,0.8475,-0.1949193235858042,0.23236184034884758,-0.23436671966083733,0.23436671966083733,adult,S2,DIRemover,Baseline,CatBoost,999
